"","controlPerc","treatPerc","controlCount","treatCount","countDiff","midCount","binom.p.value","chi.p.value","preference","controlAct","treatAct","speedP","controlD","treatD","controlTA","controlTF45","controlTF90","treatTA","treatTF45","treatTF90","crosses","explorer","expNum"
"1",32.2281167108753,61.1405835543767,243,461,218,50,1.01896712546189e-09,2.10080800475659e-16,TRUE,6.38750617283951,4.39104555314534,9.4590303962101e-08,1552.164,2024.272,194.013662723949,211,167,179.391525443975,372,307,86,TRUE,1
"2",5.03978779840849,94.4297082228117,38,712,674,4,3.52673878371857e-158,9.63215244155288e-134,TRUE,7.22328947368421,1.28260112359551,2.5236526838591e-33,274.485,913.212,187.211337560429,27,23,292.776648061847,666,618,13,TRUE,2
